Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
3091493;Mokrsko;Mokrsko;;P;PPL;PL;Poland;;74;1017;101704;;1500;;212;Europe/Warsaw;2010-09-06;Poland;51.17897,18.48879
3092913;Lubiszyn;Lubiszyn;Lubiszyn,Ludwigsruh;P;PPLA3;PL;Poland;;76;0801;080105;;800;;55;Europe/Warsaw;2010-10-16;Poland;52.78075,14.94793
3093298;Lipka;Lipka;Linde,Linde in Westpreussen,Lipka;P;PPLA3;PL;Poland;PL;86;3031;303104;;2200;;142;Europe/Warsaw;2011-07-31;Poland;53.49601,17.25085
3093343;Lipie;Lipie;;P;PPL;PL;Poland;;83;2406;240603;;1103;;221;Europe/Warsaw;2010-09-05;Poland;51.01257,18.79658
3093739;Lębork;Lebork;Laborg,Lauenburg,Lauenburg in Pommern,Lebork,Lembork,Lemborka,Lemborkas,Lãbórg,Lębork,lun bao,renboruku,Лемборк,แลมบอร์ก,レンボルク,倫堡;P;PPLA3;PL;Poland;;82;2208;220801;;35161;;18;Europe/Warsaw;2011-07-31;Poland;54.53921,17.75012
3094052;Łabiszyn;Labiszyn;Labischin,Labishin,Labisina,Labiszyn,Labišina,wa bi shen,Łabiszyn,Лабишин,Лабішин,瓦比申;P;PPLA3;PL;Poland;;73;0419;041904;;4454;;76;Europe/Warsaw;2019-02-22;Poland;52.9521,17.91971
3094243;Kup;Kup;Kup,Kupp,Kupy;P;PPL;PL;Poland;PL;79;1609;160903;;1200;;158;Europe/Warsaw;2010-09-20;Poland;50.80659,17.88351
3094370;Ksawerów;Ksawerow;;P;PPLA3;PL;Poland;;74;1008;100805;;6269;;184;Europe/Warsaw;2010-10-15;Poland;51.68288,19.4028
3094461;Krzykosy;Krzykosy;;P;PPLA3;PL;Poland;;86;3025;302502;;808;;70;Europe/Warsaw;2010-10-16;Poland;52.11041,17.37411
3094525;Krzemieniewo;Krzemieniewo;;P;PPLA3;PL;Poland;;86;3013;301301;;5000;;110;Europe/Warsaw;2010-09-25;Poland;51.85905,16.83354
3094543;Krzęcin;Krzecin;;P;PPL;PL;Poland;;77;1206;120611;;1400;;267;Europe/Warsaw;2010-11-03;Poland;49.94316,19.74157
3094585;Kruszwica;Kruszwica;Krushvica,Krushvicja,Krusvica,Kruszwica,Krušvica,ke lu shen wei cha,Крушвица,Крушвиця,克魯什維察;P;PPLA3;PL;Poland;;73;0407;040706;;9494;;83;Europe/Warsaw;2014-06-27;Poland;52.67562,18.33131
3095358;Konary;Konary;;P;PPL;PL;Poland;;86;3022;302203;;1100;;110;Europe/Warsaw;2010-10-19;Poland;51.6569,17.04185
3095910;Kochanowice;Kochanowice;Kochanowice,Kochanowicz,Kochanowicze,Kochanowitz;P;PPL;PL;Poland;PL;83;2407;240705;;1944;;275;Europe/Warsaw;2010-09-06;Poland;50.70548,18.74911
3095961;Kobierzyce;Kobierzyce;Koberwitz,Kobierzyce,Rosslingen,Rösslingen;P;PPLA3;PL;Poland;PL;72;0223;022305;;2095;;137;Europe/Warsaw;2011-07-31;Poland;50.97054,16.93508
3096039;Klonowa;Klonowa;;P;PPLA3;PL;Poland;;74;1014;101407;;950;;163;Europe/Warsaw;2010-10-16;Poland;51.41928,18.41815
3096400;Kazimierz Biskupi;Kazimierz Biskupi;Kazimezh Biskupi,Kazimierz Biskupi,Казимеж Бискупи;P;PPLA3;PL;Poland;;86;3010;301003;;4280;;94;Europe/Warsaw;2010-09-30;Poland;52.311,18.16581
3096797;Kamieniec;Kamieniec;Kamieniec,Kamieniec Poznanskie,Kamieniec Poznańskie;P;PPL;PL;Poland;PL;86;3005;300503;;1098;;70;Europe/Warsaw;2010-09-28;Poland;52.16614,16.46164
3097528;Jarocin;Jarocin;Jarochin,Jarocin,Jarocina,Jarocinas,jrwkn,ya luo qin,Јароћин,Яроцин,Яроцін,Ярочин,جروکن,亚罗钦;P;PPL;PL;Poland;;86;3006;300602;;25665;;119;Europe/Warsaw;2019-09-05;Poland;51.97266,17.50256
3097823;Jabłonka;Jablonka;Jablonka,Jabłonka;P;PPLA3;PL;Poland;;77;1211;121105;;4767;;617;Europe/Warsaw;2010-10-30;Poland;49.47968,19.6937
3098712;Górzyca;Gorzyca;Goritz,Göritz;P;PPLA3;PL;Poland;PL;76;0805;080502;;1539;;21;Europe/Warsaw;2010-10-16;Poland;52.49447,14.65503
3098950;Golina;Golina;;P;PPL;PL;Poland;;86;3006;300602;;1909;;131;Europe/Warsaw;2010-10-16;Poland;51.91489,17.48268
3099062;Godziszka;Godziszka;;P;PPL;PL;Poland;;83;2402;240203;;2222;450;473;Europe/Warsaw;2015-09-05;Poland;49.71288,19.07587
753982;Zalesie;Zalesie;Zalesie;P;PPLA3;PL;Poland;;75;0601;060119;;0;;141;Europe/Warsaw;2011-07-31;Poland;52.03743,23.3636
755090;Wola Żarczycka;Wola Zarczycka;;P;PPL;PL;Poland;;80;1808;180805;;3793;;186;Europe/Warsaw;2010-10-17;Poland;50.2912,22.25023
755200;Wolanów;Wolanow;;P;PPLA3;PL;Poland;;78;1425;142512;;701;;184;Europe/Warsaw;2010-10-16;Poland;51.3803,20.97702
756351;Ulhówek;Ulhowek;;P;PPLA3;PL;Poland;;75;0618;061813;;1262;;219;Europe/Warsaw;2010-10-14;Poland;50.44969,23.79956
756627;Tuczna;Tuczna;;P;PPLA3;PL;Poland;;75;0601;060117;;0;;153;Europe/Warsaw;2011-07-31;Poland;51.88029,23.4252
757021;Tarnowiec;Tarnowiec;;P;PPLA3;PL;Poland;;80;1805;180511;;1200;;269;Europe/Warsaw;2010-09-24;Poland;49.73108,21.57663
757135;Szynwałd;Szynwald;;P;PPL;PL;Poland;;77;1216;121608;;3114;;250;Europe/Warsaw;2010-10-17;Poland;49.96767,21.12293
757376;Szczurowa;Szczurowa;;P;PPLA3;PL;Poland;;77;1202;120207;;1722;;180;Europe/Warsaw;2010-09-16;Poland;50.11915,20.6361
757957;Strzyżów;Strzyzow;Strizhiv,Strzizuw,Strziżůw,Strzyzow,Strzyżów,Stshizhov,Stshizhuv,Stsizova,Stzyzow,Stzyżów,Stšižova,si qi ru fu,stzyzwb,Стрижів,Стшижов,Стшижув,סטזיזוב,斯奇茹夫;P;PPLA2;PL;Poland;PL;80;1819;181904;;8739;;232;Europe/Warsaw;2010-10-14;Poland;49.87074,21.79413
758445;Stalowa Wola;Stalowa Wola;QXQ,Stal'ova Volja,Staliova Volia,Staljova-Volja,Stalova Vola,Stalowa Wola,Stalowo Wola,si ta luo wa wo la,Сталова Вола,Стальова Воля,Сталёва-Воля,斯塔洛瓦沃拉;P;PPLA2;PL;Poland;;80;1818;181801;;66495;;162;Europe/Warsaw;2010-10-14;Poland;50.58286,22.05334
758603;Solec-Zdrój;Solec-Zdroj;Solec,Solec-Zdroj,Solec-Zdrój;P;PPLA3;PL;Poland;PL;84;2601;260105;;900;;184;Europe/Warsaw;2010-10-12;Poland;50.36594,20.88956
758715;Sobienie Jeziory;Sobienie Jeziory;;P;PPLA3;PL;Poland;;78;1417;141707;;700;;97;Europe/Warsaw;2017-09-12;Poland;51.93273,21.30335
758883;Słotowa;Slotowa;;P;PPL;PL;Poland;;80;1803;180306;;1087;;226;Europe/Warsaw;2010-10-17;Poland;49.94603,21.29425
758887;Słopnice;Slopnice;;P;PPL;PL;Poland;;77;1207;120711;;4601;;465;Europe/Warsaw;2010-09-11;Poland;49.68496,20.34325
758905;Słomniki;Slomniki;Slomniki,Slomņiki,Słomniki,Сломники,Сломњики;P;PPLA3;PL;Poland;;77;1206;120612;;4340;;251;Europe/Warsaw;2010-10-20;Poland;50.24012,20.08224
759127;Skierbieszów;Skierbieszow;Skierbieszow,Skierbieszów;P;PPLA3;PL;Poland;;75;0620;062010;;1315;;201;Europe/Warsaw;2010-10-16;Poland;50.85158,23.35917
759472;Serniki;Serniki;Serniki,Syrniki;P;PPLA3;PL;Poland;PL;75;0608;060812;;382;;150;Europe/Warsaw;2010-10-16;Poland;51.43716,22.65853
759734;Rzeszów;Rzeszow;Jesuv,Jeşuv,RZE,Reichshof,Resov,Resovia,Rjashiv,Rzeszow,Rzeszuw,Rzeszów,Rzeszůw,Zesova,Zesuv,Zesuvas,Zhehshau,Zheshev,Zheshov,Zheshuv,che chuf,jeshufu,jesyupeu,jyshwf,re shu fu,zhshwf,zswb,Řešov,Žešova,Žešuv,Žešuvas,Жешов,Жешув,Жэшаў,Ряшів,זשוב,ריישע,جيشوف,ژشوف,เชชูฟ,ジェシュフ,热舒夫,제슈프;P;PPLA;PL;Poland;;80;1863;186301;;158382;;209;Europe/Warsaw;2019-09-05;Poland;50.04132,21.99901
760237;Rozbórz;Rozborz;;P;PPL;PL;Poland;;80;1814;181406;;2005;;203;Europe/Warsaw;2010-10-13;Poland;50.05615,22.54686
760607;Raszyn;Raszyn;Radzyn,Raszyn;P;PPL;PL;Poland;PL;78;1421;142106;;7109;;102;Europe/Warsaw;2017-05-07;Poland;52.15603,20.9226
760806;Radecznica;Radecznica;;P;PPLA3;PL;Poland;;75;0620;062008;;920;;205;Europe/Warsaw;2010-10-14;Poland;50.75155,22.82976
761461;Poręba Spytkowska;Poreba Spytkowska;Poreba,Poreba Spytkowska,Poręba,Poręba Spytkowska;P;PPL;PL;Poland;PL;77;1202;120202;;2500;;249;Europe/Warsaw;2010-10-17;Poland;49.93995,20.55405
761474;Poraż;Poraz;;P;PPL;PL;Poland;;80;1817;181707;;1400;;384;Europe/Warsaw;2010-11-28;Poland;49.48597,22.225
761582;Połomia;Polomia;Polomia,Polomyja,Połomia,Połomyja;P;PPL;PL;Poland;PL;80;1819;181903;;1800;;306;Europe/Warsaw;2010-09-06;Poland;49.90475,21.89198
762106;Piwniczna-Zdrój;Piwniczna-Zdroj;Pivnichna-Zdroj,Pivnichna-Zdruj,Pivnicnazdroja,Pivņičnazdroja,Piwniczna,Piwniczna Zdroj,Piwniczna Zdrój,pi fu ni qi na-ci de lu yi,Пивнична-Здруй,Пивњична-Здрој,Північна-Здруй,皮夫尼奇納-兹德魯伊;P;PPL;PL;Poland;;77;1210;121013;;5793;;394;Europe/Warsaw;2010-09-11;Poland;49.44056,20.71423
762551;Pawłosiów;Pawlosiow;;P;PPL;PL;Poland;;80;1804;180406;;1800;;208;Europe/Warsaw;2010-09-12;Poland;49.99533,22.64763
762850;Ostrów Mazowiecka;Ostrow Mazowiecka;Mazovijos Ostruva,Ostrov Mazovecka,Ostrov Mazovjecka,Ostrov-Mazovetskiy,Ostrova Mazovecka,Ostrow,Ostrow Mazowiecka,Ostrow Mazowiecki,Ostruv-Mazovec'ka,Ostruv-Mazovecka,Ostrów,Ostrów Mazowiecka,Ostrów Mazowiecki,ma zuo fu she de qu ao si te lu fu,Остров Мазовецка,Остров Мазовјецка,Острув-Мазовецка,Острув-Мазовецька,אוסטרוב מזובייצקה,馬佐夫舍地區奧斯特魯夫;P;PPL;PL;Poland;;78;1416;141601;;22653;;122;Europe/Warsaw;2010-09-11;Poland;52.80245,21.89507
762878;Ostrówek;Ostrowek;;P;PPLA3;PL;Poland;;75;0608;060811;;276;;143;Europe/Warsaw;2010-10-16;Poland;51.5815,22.61227
763174;Olszówka;Olszowka;;P;PPL;PL;Poland;;77;1207;120709;;1435;;488;Europe/Warsaw;2010-10-14;Poland;49.61455,20.02885
764407;Mordy;Mordy;Mordai,Mordi,Mordy,mo er di,mwrdy,Морди,Морды,מורדי,莫爾迪;P;PPLA3;PL;Poland;;78;1426;142605;;1843;;161;Europe/Warsaw;2014-06-26;Poland;52.2116,22.51725
765286;Mały Płock;Maly Plock;Maly Plock,Maly-Plock,Mały Płock,Малы-Плоцк;P;PPL;PL;Poland;;81;2006;200604;;1051;;140;Europe/Warsaw;2010-09-10;Poland;53.30385,22.02836
766452;Lesko;Lesko;Lesko,Lis'ko,Lisko,lai si ke,lsqw,Леско,Лісько,לסקו,莱斯科;P;PPLA2;PL;Poland;PL;80;1821;182103;;5700;;362;Europe/Warsaw;2010-09-25;Poland;49.4701,22.33042
766786;Łapsze Niżne;Lapsze Nizne;;P;PPL;PL;Poland;;77;1211;121108;;1403;;584;Europe/Warsaw;2010-09-11;Poland;49.39807,20.24343
768344;Komańcza;Komancza;Koman'cha,Komancha,Команча,Команьча;P;PPLA3;PL;Poland;;80;1817;181704;;880;;472;Europe/Warsaw;2010-09-24;Poland;49.33922,22.06166
768785;Kolno;Kolno;Kol'no,Kolnas,Kolno,ke er nuo,qwlnh,Колно,Кольно,קולנה,科爾諾;P;PPL;PL;Poland;;81;2006;200601;;10659;;127;Europe/Warsaw;2010-09-10;Poland;53.41148,21.92905
769359;Kazanów;Kazanow;;P;PPLA3;PL;Poland;;78;1436;143601;;460;;153;Europe/Warsaw;2010-09-20;Poland;51.27593,21.46737
770025;Jonkowo;Jonkowo;Jonkendorf,Jonkovo,Jonkowo,Йонково;P;PPL;PL;Poland;PL;85;2814;281407;;1500;;134;Europe/Warsaw;2010-09-09;Poland;53.82817,20.31054
770165;Jedlińsk;Jedlinsk;Comuna de Jedlinsk,Comuna de Jedlińsk,Edlin'sk,Gmina Edlins'k,Gmina Jedlinsk,Gmina Jedlińsk,Jedlinsk,Jedlińsk,Гміна Єдлінськ,Едлиньск;P;PPLA3;PL;Poland;;78;1425;142505;;1700;;127;Europe/Warsaw;2010-10-16;Poland;51.514,21.11577
770413;Janów Podlaski;Janow Podlaski;Janow Podlaski,Januv-Podljaski,Janów Podlaski,Янув-Подляски;P;PPLA3;PL;Poland;;75;0601;060105;;2655;;144;Europe/Warsaw;2019-05-31;Poland;52.19398,23.21218
771139;Hańsk;Hansk;;P;PPL;PL;Poland;;75;0619;061903;;1017;;169;Europe/Warsaw;2010-09-04;Poland;51.41286,23.39942
773341;Dębno;Debno;;P;PPLA3;PL;Poland;;77;1202;120204;;1601;;221;Europe/Warsaw;2010-09-16;Poland;49.96701,20.71979
773902;Czarnia;Czarnia;;P;PPLA3;PL;Poland;;78;1415;141502;;457;;124;Europe/Warsaw;2010-09-18;Poland;53.35614,21.1952
774554;Chełmiec;Chelmiec;Chelmiec,Chelmiec Polski,Chełmiec,Chełmiec Polski,Comuna de Chelmiec,Comuna de Chełmiec,Gmina Chelmiec,Gmina Chełmiec,Gmina Khelmec',Khelmec,Хелмец,Ґміна Хелмець;P;PPL;PL;Poland;PL;77;1210;121002;;2657;;281;Europe/Warsaw;2010-09-11;Poland;49.63051,20.66425
775561;Borki;Borki;;P;PPLA3;PL;Poland;;75;0615;061502;;732;;152;Europe/Warsaw;2011-07-31;Poland;51.72161,22.52129
776053;Biecz;Biecz;Beca,Bech,Beča,Biecz,Bjech,Bjecz,bie qi,byyz,Беч,Бјеч,בייץ,別奇;P;PPL;PL;Poland;;77;1205;120502;;4564;;254;Europe/Warsaw;2010-09-10;Poland;49.73596,21.26301
3080644;Żary;Zary;Sorau,Sorau in Nieder Lausitz,Soraw,Zara,Zarai,Zari,Zarow,Zary,Zhara,Zhari,Zhary,Zoraw,Zóraw,zha lei,Żary,Žarai,Žari,Žarow,Жара,Жари,Жары,扎雷;P;PPLA2;PL;Poland;;76;0811;081102;;38779;;152;Europe/Warsaw;2019-03-18;Poland;51.64205,15.13727
3080736;Zamarski;Zamarski;Zamarski;P;PPL;PL;Poland;;83;2403;240308;;1279;;378;Europe/Warsaw;2010-09-06;Poland;49.78254,18.66972
3080985;Zabrze;Zabrze;Hindenburg,Zabje,Zaborze,Zabrze,Zabzas,Zabze,Zabzhe,Zabzheh,Zabžas,Zabže,Zobrze,jabeuje,sab che,zabjh,zabuje,zabzhh,zha bu re,zʼbzh,Забже,Забжэ,Զաբժե,זאבזה,زابجه,زابژه,زبرزے,ซาบเช,ザブジェ,扎布热,자브제;P;PPLA2;PL;Poland;;83;2478;247801;;192177;;258;Europe/Warsaw;2020-01-13;Poland;50.32492,18.78576
3081060;Zabierzów;Zabierzow;Comuna de Zabierzow,Comuna de Zabierzów,Gmina Zabezhuv,Gmina Zabierzow,Gmina Zabierzów,Zabezhuv,Zabierzow,Zabierzów,Забежув,Ґміна Забежув;P;PPL;PL;Poland;;77;1206;120616;;4689;;246;Europe/Warsaw;2010-09-10;Poland;50.11425,19.79788
3082299;Wielichowo;Wielichowo;Velihovo,Velikhovo,Vjelikhovo,Wielichow,Wielichowo,wei li huo wo,Велихово,Веліхово,Вјелихово,維利霍沃;P;PPLA3;PL;Poland;;86;3005;300505;;1736;;70;Europe/Warsaw;2020-04-22;Poland;52.11573,16.3518
3082916;Tychowo;Tychowo;Gross Tychow,Techowo,Tihovo,Tikhovo,Tychowo,Tëchòwò,di huo wo,Тихово,蒂霍沃;P;PPLA3;PL;Poland;PL;87;3201;320104;;2507;;69;Europe/Warsaw;2011-01-08;Poland;53.92774,16.25771
3084024;Świerzawa;Swierzawa;Schoenau am Katzbach,Schönau am Katzbach,Shvezhava,Svezava,Svezhava,Svežava,Svjezhava,Swierzawa,Szunaw,Świerzawa,Свежава,Свјежава,Швежава;P;PPLA3;PL;Poland;PL;72;0226;022604;;2469;;267;Europe/Warsaw;2011-07-31;Poland;51.01375,15.89516
3084954;Stara Kamienica;Stara Kamienica;Stara Kamienica,Stara Kamienice;P;PPL;PL;Poland;PL;72;0206;020609;;1253;;373;Europe/Warsaw;2010-09-09;Poland;50.91602,15.57286
3085119;Sosnówka;Sosnowka;;P;PPL;PL;Poland;;72;0206;020608;;1200;;399;Europe/Warsaw;2015-09-05;Poland;50.8183,15.72315
3085172;Solec Kujawski;Solec Kujawski;Schulitz,Solec Kujavski,Solec Kujawski,Solec Kujawski…,Solec'-Kujavs'kij,Solec-Kujavski,Soleca Kujavska,ku ya wei de qu suo lai ci,Солец Куявски,Солец Кујавски,Солец-Куявски,Солець-Куявський,庫亞維地區索萊茨;P;PPL;PL;Poland;;73;0403;040308;;15125;;36;Europe/Warsaw;2010-09-13;Poland;53.08371,18.22572
3085980;Siepraw;Siepraw;;P;PPLA3;PL;Poland;;77;1209;120906;;4237;;274;Europe/Warsaw;2010-11-03;Poland;49.91437,19.95864
3086283;Santok;Santok;Santok,Zabtok,Zantoch;P;PPLA3;PL;Poland;;76;0801;080106;;780;;22;Europe/Warsaw;2020-04-22;Poland;52.73785,15.41021
3086732;Rudy;Rudy;Gross Rauden,Rauden,Ruda,Rudy;P;PPL;PL;Poland;PL;83;2411;241105;;2768;;204;Europe/Warsaw;2010-09-06;Poland;50.19003,18.45334
3086754;Rudniki;Rudniki;;P;PPL;PL;Poland;;83;2416;241609;;1338;;354;Europe/Warsaw;2010-09-06;Poland;50.52134,19.4313
3087769;Przytoczna;Przytoczna;;P;PPLA3;PL;Poland;;76;0803;080303;;2400;;54;Europe/Warsaw;2010-10-16;Poland;52.57755,15.67878
3087836;Przykona;Przykona;;P;PPLA3;PL;Poland;;86;3027;302706;;520;;111;Europe/Warsaw;2010-10-15;Poland;51.98171,18.61247
3088477;Połczyn-Zdrój;Polczyn-Zdroj;Bad Polzin,Polchin-Zdroj,Polchin-Zdruj,Polcinzdroja,Polczeno,Polczyn-Zdroj,Polzin,Polčinzdroja,Połczyn-Zdrój,Pôłczëno,bo wu qin-zi de lu yi,Полчин-Здрој,Полчин-Здруй,波烏琴-茲德魯伊;P;PPL;PL;Poland;;87;3216;321603;;8682;;92;Europe/Warsaw;2010-09-07;Poland;53.76424,16.09574
3089533;Palcza;Palcza;;P;PPL;PL;Poland;;77;1215;121503;;1100;;442;Europe/Warsaw;2010-09-23;Poland;49.80454,19.74389
3089543;Pakosław;Pakoslaw;;P;PPL;PL;Poland;;86;3022;302204;;1061;;97;Europe/Warsaw;2010-09-28;Poland;51.61438,17.05793
3089923;Osiek;Osiek;;P;PPL;PL;Poland;;77;1212;121205;;1405;;432;Europe/Warsaw;2010-09-29;Poland;50.24353,19.60047
3090403;Oborniki;Oborniki;Obornik,Oborniki,Oborņiki,ao bo er ni ji,Оборники,Оборњики,奧博爾尼基;P;PPLA3;PL;Poland;;86;3016;301601;;17915;;58;Europe/Warsaw;2011-07-31;Poland;52.64739,16.81406
3090690;Nowa Wieś Lęborska;Nowa Wies Leborska;Nowo Wies,Nowô Wies;P;PPL;PL;Poland;;82;2208;220804;;2188;;18;Europe/Warsaw;2010-09-12;Poland;54.55878,17.72756
3099544;Galewice;Galewice;;P;PPLA3;PL;Poland;;74;1018;101803;;1200;;160;Europe/Warsaw;2010-10-16;Poland;51.34471,18.25756
3100247;Dolice;Dolice;Dolice,Dolitz,Dölitz;P;PPLA3;PL;Poland;PL;87;3214;321404;;2028;;37;Europe/Warsaw;2010-09-22;Poland;53.19081,15.20267
3100489;Debrzno;Debrzno;Debrzno,Debzhno,Debzno,Debžno,Dobrzyno,Fredlad,Frédląd,Preussisch Friedland,dai bu ri nuo,Дебжно,代布日諾;P;PPL;PL;Poland;PL;82;2203;220304;;5251;;155;Europe/Warsaw;2020-01-03;Poland;53.53817,17.23643
3100677;Damasławek;Damaslawek;;P;PPLA3;PL;Poland;;86;3028;302802;;2500;;110;Europe/Warsaw;2011-07-31;Poland;52.83979,17.50062
3101017;Czernica;Czernica;Czernica,Grossbruck,Grossbrück,Tschirne;P;PPLA3;PL;Poland;PL;72;0223;022301;;1186;;126;Europe/Warsaw;2010-10-19;Poland;51.04609,17.2451
3101467;Chybie;Chybie;Chybie;P;PPL;PL;Poland;;83;2403;240305;;3775;;258;Europe/Warsaw;2010-09-06;Poland;49.90249,18.82756
3101513;Chrzypsko Wielkie;Chrzypsko Wielkie;;P;PPLA3;PL;Poland;;86;3014;301401;;920;;54;Europe/Warsaw;2010-10-16;Poland;52.62817,16.22852
3101812;Chełmek;Chelmek;Chelmek,Chełmek,Helmeka,Khelmek,hai wu mei ke,Хелмек,海烏梅克;P;PPLA3;PL;Poland;;77;1213;121303;;9059;;249;Europe/Warsaw;2011-07-31;Poland;50.10163,19.24801
3102076;Bukowno;Bukowno;Bukovno,bu ke fu nuo,Буковно,布科夫諾;P;PPL;PL;Poland;;77;1212;121201;;10874;;314;Europe/Warsaw;2010-09-22;Poland;50.26474,19.45962
3102488;Brusy;Brusy;Bruse,Brusi,Brusy,Brusë,bu lu se,Бруси,Брусы,布魯瑟;P;PPL;PL;Poland;;82;2202;220202;;4728;;147;Europe/Warsaw;2010-09-12;Poland;53.88446,17.71786
3103009;Bojanowo;Bojanowo;Bojanovo,Bojanowo,bo ya nuo wo,Бояново,Бојаново,博亞諾沃;P;PPLA3;PL;Poland;;86;3022;302201;;2960;;116;Europe/Warsaw;2010-10-16;Poland;51.70749,16.74827
3103261;Błaszki;Blaszki;Blashki,Blaszki,Błaszki,Comuna de Blaszki,Comuna de Błaszki,Gmina Blashki,Gmina Blaszki,Gmina Błaszki,Блашки,Ґміна Блашкі;P;PPLA3;PL;Poland;;74;1014;101402;;2132;;150;Europe/Warsaw;2010-10-15;Poland;51.65163,18.43472
3103656;Bestwina;Bestwina;;P;PPL;PL;Poland;;83;2402;240202;;4409;;262;Europe/Warsaw;2010-09-06;Poland;49.89712,19.05776
3103756;Bębło;Beblo;;P;PPL;PL;Poland;;77;1206;120615;;1092;;449;Europe/Warsaw;2010-10-17;Poland;50.18053,19.78741
6545326;Ursynów;Ursynow;Ursinuv,Ursynov,Урсинув,Урсынов;P;PPL;PL;Poland;;78;1465;146501;146513_8;150668;;104;Europe/Warsaw;2021-11-19;Poland;52.15051,21.05041
7535367;Bartniczka;Bartniczka;;P;PPLA3;PL;Poland;;73;0402;040206;;550;;83;Europe/Warsaw;2010-09-14;Poland;53.24776,19.60433
4844084;Terryville;Terryville;Poland,Terrysville,Terryville;P;PPL;US;United States;;CT;005;60750;;5387;190;189;America/New_York;2017-05-23;United States;41.67815,-73.01094
3099351;Gilowice;Gilowice;;P;PPL;PL;Poland;;83;2410;241003;;1214;;243;Europe/Warsaw;2010-09-09;Poland;49.99505,19.09613
3099424;Gdynia;Gdynia;Civitas Gdinensis,Gdina,Gdingen,Gdinio,Gdiniô,Gdinja,Gdinya,Gdiņa,Gdyna,Gdyne,Gdynia,Gdynja,Gdynė,Gdyně,Gdyńa,Gdyňa,Gotenhafen,Gothenhafen,Kak-ten-ni-a,Kak-tên-nì-â,Nkntinia,QYD,gdinia,gdnya,gdynyh,ge ding ni ya,geudinia,ghdynya,gudinya,Γκντίνια,Гдиня,Гдиња,Гдыня,Գդինյա,גדיניה,غدينيا,گدنیا,გდინია,グディニャ,格丁尼亚,그디니아;P;PPL;PL;Poland;;82;2262;226201;;244969;;14;Europe/Warsaw;2021-11-19;Poland;54.51889,18.53188
3100148;Drawno;Drawno;Dravno,Drawno,Neuwedell,Nowi Wedel,de la fu nuo,Дравно,德拉夫諾;P;PPLA3;PL;Poland;PL;87;3202;320203;;2423;;82;Europe/Warsaw;2011-07-31;Poland;53.21986,15.75946
3100231;Dolsk;Dolsk;Dol's'k,Dol'sk,Dolsk,Dolska,Dolskas,duo er si ke,Долск,Дольск,Дольськ,多爾斯克;P;PPL;PL;Poland;;86;3026;302602;;1527;;82;Europe/Warsaw;2019-09-05;Poland;51.9818,17.06273
3100685;Dalików;Dalikow;;P;PPLA3;PL;Poland;;74;1011;101101;;410;;141;Europe/Warsaw;2010-10-15;Poland;51.88476,19.11904
3100891;Czyżowice;Czyzowice;;P;PPL;PL;Poland;;83;2415;241506;;3128;;266;Europe/Warsaw;2010-09-06;Poland;49.9849,18.40433
3100984;Czersk;Czersk;Cerska,Chers'k,Chersk,Czersk,Czersk Pomorski,Czersko,Czérskò,Heiderode,qie er si ke,Čerska,Черск,Черськ,切爾斯克;P;PPL;PL;Poland;;82;2202;220204;;9390;;130;Europe/Warsaw;2019-01-29;Poland;53.79589,17.97647
3101009;Czernichów;Czernichow;Czernichow,Czernichów;P;PPLA3;PL;Poland;;77;1206;120601;;1707;;232;Europe/Warsaw;2010-10-23;Poland;49.9892,19.68115
3102555;Bronów;Bronow;Bronow,Bronów;P;PPL;PL;Poland;;83;2402;240204;;1012;;258;Europe/Warsaw;2010-09-09;Poland;49.87782,18.92103
3103329;Bieżuń;Biezun;Bezhun',Bezuna,Bežuņa,Biezun,Bieżuń,Bjezhun,bie rong,byyzwn,Бежунь,Бјежуњ,בייזון,別容;P;PPLA3;PL;Poland;;78;1437;143701;;1931;;119;Europe/Warsaw;2010-09-19;Poland;52.96107,19.88976
3103462;Bielawy;Bielawy;;P;PPLA3;PL;Poland;;74;1005;100502;;620;;99;Europe/Warsaw;2010-10-15;Poland;52.07539,19.65557
3103476;Bielawa;Bielawa;Belava,Beliava,Beljava,Bielawa,Bjelava,Bjelawa,Langenbielau,bie la wa,byylbh,Белява,Бјелава,ביילבה,別拉瓦;P;PPL;PL;Poland;;72;0202;020201;;29971;;297;Europe/Warsaw;2021-11-19;Poland;50.69075,16.623
3103545;Białośliwie;Bialosliwie;;P;PPLA3;PL;Poland;;86;3019;301902;;2600;;97;Europe/Warsaw;2010-10-16;Poland;53.10461,17.12533
3103719;Będzin;Bedzin;Bedzin,Bendzhin,Bendzin,Bendzina,Bendzinas,Beņdzina,Będzin,ben jin,bengjin,bndyn,Бенджин,Бендзин,Бенђин,בנדין,בענדין,แบนจิน,本津,벵진;P;PPLA2;PL;Poland;;83;2401;240101;;58236;;255;Europe/Warsaw;2010-10-27;Poland;50.32607,19.12565
7534286;Ostrówek;Ostrowek;;P;PPL;PL;Poland;;78;1434;143407;;1800;;98;Europe/Warsaw;2010-09-06;Poland;52.38938,21.36738
7535494;Tomaszkowice;Tomaszkowice;;P;PPLA3;PL;Poland;;77;1219;121901;;600;;282;Europe/Warsaw;2010-09-16;Poland;49.97918,20.09966
